DATE,ADSOLPW
2022-07-17,14867.6
2022-07-18,17589.200000000004
2022-07-19,17347.000000000004
2022-07-20,17199.899999999994
2022-07-21,14871.500000000002
2022-07-22,17154.1
2022-07-23,15953.199999999999
2022-07-24,16744.199999999997
2022-07-25,17960.999999999996
2022-07-26,17837.9
2022-07-27,17984.499999999996
2022-07-28,17897.8
2022-07-29,16206.300000000003
2022-07-30,16656.300000000003
2022-07-31,15375.9
2022-08-01,16271.599999999999
2022-08-02,16004.1
2022-08-03,17088.100000000002
2022-08-04,17409.899999999998
2022-08-05,18162.100000000002
2022-08-06,16929.100000000002
2022-08-07,17961.600000000006
2022-08-08,7856.400000000001
2022-08-09,10296.600000000002
2022-08-10,4719.7
2022-08-11,20879.800000000003
2022-08-12,20066.399999999998
2022-08-13,20504.899999999998
2022-08-14,20632.699999999997
2022-08-15,21261.500000000004
2022-08-16,20407.7
2022-08-17,21091.000000000004
2022-08-18,21143.1
2022-08-19,16051.9
2022-08-20,16441.3
2022-08-21,15108.2
2022-08-22,21885.3
2022-08-23,20276.8
2022-08-24,17749.5
2022-08-25,12880.6
2022-08-26,13671.100000000002
2022-08-27,17387.8
2022-08-28,20433.8
2022-08-29,16540.8
2022-08-30,14462.199999999999
2022-08-31,23197.399999999998
2022-09-01,23039.3
2022-09-02,22951.699999999997
2022-09-03,21969.0
2022-09-04,21021.1
2022-09-05,20711.100000000006
2022-09-06,20284.799999999996
2022-09-07,21714.8
2022-09-08,21834.5
2022-09-09,22924.1
2022-09-10,21698.5
2022-09-11,20338.2
2022-09-12,21198.3
2022-09-13,21446.4
2022-09-14,18871.0
2022-09-15,9653.099999999999
2022-09-16,5951.9
2022-09-17,9894.0
2022-09-18,19302.1
2022-09-19,23793.300000000003
2022-09-20,13680.6
2022-09-21,16859.4
2022-09-22,7458.700000000002
2022-09-23,21953.4
2022-09-24,25730.0
2022-09-25,22496.899999999998
2022-09-26,21419.600000000002
2022-09-27,11051.699999999999
2022-09-28,11018.599999999999
2022-09-29,14952.300000000003
2022-09-30,16725.1
2022-10-01,19035.7
2022-10-02,23176.3
2022-10-03,18910.000000000004
2022-10-04,16655.7
2022-10-05,25339.800000000003
2022-10-06,18168.899999999998
2022-10-07,5307.7
2022-10-08,18197.499999999996
2022-10-09,9388.4
2022-10-10,20343.899999999998
2022-10-11,22839.100000000002
2022-10-12,24269.7
2022-10-13,23699.399999999994
2022-10-14,26752.4
2022-10-15,24796.2
2022-10-16,24817.399999999994
2022-10-17,21839.3
2022-10-18,22922.600000000002
2022-10-19,16928.1
2022-10-20,25022.500000000004
2022-10-21,13081.800000000003
2022-10-22,19488.5
2022-10-23,15116.5
2022-10-24,17388.3
2022-10-25,24784.999999999996
2022-10-26,24700.199999999997
2022-10-27,22953.2
2022-10-28,18434.3
2022-10-29,25375.399999999998
2022-10-30,16611.100000000002
2022-10-31,11685.6
2022-11-01,16895.5
2022-11-02,8348.500000000002
2022-11-03,8445.5
2022-11-04,17800.499999999996
2022-11-05,27795.2
2022-11-06,16904.300000000003
2022-11-07,17097.5
2022-11-08,16271.8
2022-11-09,14371.1
2022-11-10,24328.199999999997
2022-11-11,24935.0
2022-11-12,21759.9
2022-11-13,26816.500000000004
2022-11-14,12732.0
2022-11-15,18105.2
2022-11-16,22906.8
2022-11-17,25624.100000000002
2022-11-18,26117.100000000002
2022-11-19,14787.2
2022-11-20,24836.6
2022-11-21,25415.9
2022-11-22,20598.999999999996
2022-11-23,9797.599999999999
2022-11-24,12698.7
2022-11-25,23585.199999999997
2022-11-26,19991.399999999998
2022-11-27,22576.3
2022-11-28,23513.4
2022-11-29,24152.899999999994
2022-11-30,20823.800000000003
2022-12-01,19910.8
2022-12-02,20886.0
2022-12-03,15460.0
2022-12-04,16499.6
2022-12-05,12055.599999999997
2022-12-06,11608.100000000002
2022-12-07,13099.500000000002
2022-12-08,25438.399999999998
2022-12-10,24240.200000000008
2022-12-11,24569.999999999996
2022-12-12,16603.5
2022-12-13,13346.9
2022-12-14,14996.7
2022-12-15,16043.299999999997
2022-12-16,19073.9
2022-12-17,17222.300000000003
2022-12-18,22667.3
2022-12-19,11296.999999999998
2022-12-20,6932.7
2022-12-21,25240.9
2022-12-22,23786.0
2022-12-23,21996.199999999997
2022-12-24,22074.499999999996
2022-12-25,23511.3
2022-12-26,7710.599999999999
2022-12-27,20157.0
2022-12-28,6033.3
2022-12-29,7816.500000000001
2022-12-30,13144.6
2022-12-31,18445.400000000005
2023-01-01,12406.500000000002
2023-01-02,22733.7
2023-01-03,13565.500000000002
2023-01-04,17126.399999999998
2023-01-05,16575.5
2023-01-06,13054.299999999997
2023-01-09,12352.499999999998
2023-01-10,19984.499999999996
2023-01-11,17873.8
2023-01-12,20152.2
2023-01-13,19132.100000000002
2023-01-14,23013.4
2023-01-15,22326.699999999997
2023-01-16,23899.199999999997
2023-01-17,23513.399999999998
2023-01-18,23668.9
2023-01-19,25700.199999999997
2023-01-20,12468.6
2023-01-21,10643.4
2023-01-22,19119.499999999996
2023-01-23,15143.199999999999
2023-01-24,14715.199999999995
2023-01-25,22803.199999999993
2023-01-26,28472.899999999998
2023-01-27,21519.2
2023-01-28,13660.800000000001
2023-01-29,13694.600000000002
2023-01-30,25855.4
2023-01-31,18169.899999999998
2023-02-01,24166.7
2023-02-02,20785.7
2023-02-03,27303.000000000004
2023-02-04,24466.7
2023-02-05,19743.299999999996
2023-02-06,24166.999999999996
2023-02-07,23136.200000000004
2023-02-08,22685.5
2023-02-09,24363.700000000004
2023-02-10,23550.100000000002
2023-02-11,15788.800000000001
2023-02-13,21717.9
2023-02-14,23194.4
2023-02-15,23671.9
2023-02-16,22417.800000000003
2023-02-17,19458.1
2023-02-18,18049.4
2023-02-19,19753.100000000002
2023-02-20,25199.700000000004
2023-02-21,25815.499999999996
2023-02-22,18657.699999999997
2023-02-23,21570.100000000002
2023-02-24,19363.399999999998
2023-02-25,25661.8
2023-02-26,26884.000000000004
2023-02-27,23558.1
2023-02-28,23392.100000000002
2023-03-01,25101.9
2023-03-02,24505.200000000004
2023-03-03,19409.7
2023-03-04,26403.999999999996
2023-03-05,18706.6
2023-03-06,12829.099999999995
2023-03-07,21889.1
2023-03-08,15569.700000000003
2023-03-09,22454.100000000002
2023-03-10,14861.199999999999
2023-03-11,15150.5
2023-03-12,17424.6
2023-03-13,14501.0
2023-03-14,16512.1
2023-03-15,23849.199999999997
2023-03-16,21627.000000000004
2023-03-17,21362.299999999996
2023-03-18,18505.7
2023-03-19,17334.699999999997
2023-03-20,16702.600000000002
2023-03-21,14764.200000000003
2023-03-22,22120.5
2023-03-23,21261.400000000005
2023-03-24,23123.7
2023-03-25,22396.3
2023-03-26,24435.5
2023-03-27,24235.7
2023-03-28,15830.400000000001
2023-03-29,17284.100000000002
2023-03-30,24346.5
2023-03-31,22891.499999999996
